Date,Close,High,Low,Open,Volume,Normalized_Price
2024-03-11,99.22815704345703,99.89569934509211,97.61820340238762,98.06977503443201,8537400,0.0
2024-03-12,98.34464263916016,99.51284352240351,97.82435375524757,98.9434676726194,7040900,-0.00890386792037201
2024-03-13,99.50302124023438,100.13129543595711,98.49189269054368,98.76676171496999,7326400,0.0027700221889332965
2024-03-14,98.42317962646484,100.6123205139705,98.25628843485279,100.32763258665524,8350900,-0.008112389073593795
2024-03-15,97.81453704833984,99.30669396456832,97.52003022577328,98.46244906213843,15194400,-0.01424615791763717
2024-03-18,96.93102264404297,97.83417339146922,96.7150519759545,97.16663109447738,7207000,-0.02315002583800918
2024-03-19,98.12867736816406,98.20721352202891,96.63652789283134,96.69542626342003,6168900,-0.011080319417919315
2024-03-20,98.43299102783203,98.59988221944377,97.21571065797778,97.62801421217719,7771700,-0.008013511883292912
2024-03-21,98.97291564941406,100.05276147884487,97.93233789427775,98.59988017804542,17176000,-0.002572267808331752
2024-03-22,92.14043426513672,93.42643195478286,90.0396408301579,92.13061537349105,41779000,-0.0714285439687874
2024-03-25,92.03244018554688,93.77000936081758,91.07039111537487,92.34657728179545,14548800,-0.07251688504865395
2024-03-26,90.8838882446289,92.14043678329892,90.71700453019119,92.02263254919107,10816900,-0.08409174419286802
2024-03-27,92.40547943115234,92.42511721338289,90.6286421098807,91.56123454610605,11095700,-0.0687574758575501
2024-03-28,92.25823211669922,93.07302031607236,91.71830545782002,92.64108647858835,11331700,-0.0702414025860153
2024-04-01,90.86425018310547,92.19933487376714,90.01019382969899,92.09134953190333,10360000,-0.08428965234826025
2024-04-02,89.28374481201172,90.21634480240236,88.9794265729514,90.07891027575448,11107300,-0.10021764514975473
2024-04-03,88.67510223388672,89.76476696993637,88.6260152679092,89.34264452723589,8876600,-0.1063514139937981
2024-04-04,87.43818664550781,89.38191521489672,87.26148404829064,89.28374128007188,12110300,-0.11881678294988185
2024-04-05,87.21239471435547,88.59656626993356,87.1731341290345,87.51672042273916,9706400,-0.1210922654125205
2024-04-08,88.35114288330078,88.60638161539035,87.17313064070444,87.477448847291,8452500,-0.10961620657121196
2024-04-09,89.33282470703125,89.48989700483015,88.22352968989922,88.35114531464629,7194600,-0.09972302853606474
2024-04-10,87.36946868896484,88.44931455685958,87.14367912613376,88.25298166801312,7932900,-0.11950930771896395
2024-04-11,90.31449890136719,90.7169910240969,89.16593587589095,89.55860910816851,15330200,-0.08982992738831275
2024-04-12,90.31449890136719,91.16856261984945,89.45062378205171,90.32431779181934,10903600,-0.08982992738831275
2024-04-15,91.39435577392578,92.19933262754095,90.84461767573586,91.87537660984195,11597300,-0.07894736235099509
2024-04-16,91.67903900146484,92.46438552103581,89.97091893446039,91.33545270775984,10388200,-0.07607838608436557
2024-04-17,93.10247039794922,93.32825995464687,91.94409589975422,92.87668833087099,10181200,-0.061733350976427626
2024-04-18,93.9859848022461,94.12341932074843,92.79815361255046,93.4166164354305,10062900,-0.052829483056055615
2024-04-19,92.79814910888672,94.4571896312309,92.75888103556044,93.67184314394368,11237600,-0.06480023539844937
2024-04-22,92.46438598632812,93.31844227931833,92.13061109246405,92.89631983360817,8642000,-0.06816382827876877
2024-04-23,92.29749298095703,92.98467304794151,92.1895151384734,92.64108675925895,6582700,-0.06984574005002142
2024-04-24,92.90613555908203,93.44606221180884,92.37602779721006,92.37602779721006,6493200,-0.06371197120597805
2024-04-25,92.21896362304688,93.05338960055853,90.74644454874888,92.27786198934061,5317900,-0.07063714200940441
2024-04-26,92.39566802978516,93.67184675885218,92.18951625408093,92.85705105753111,6115700,-0.06885635304785098
2024-04-29,92.3367691040039,93.1515648664879,91.98336389351977,92.70981209819274,5030700,-0.06944992373923697
2024-04-30,90.56974792480469,91.79684723419813,90.55992903323599,91.20784106361324,6493300,-0.08725758269258577
2024-05-01,88.68492126464844,90.18689717110853,88.43950139288712,90.12799130894415,9783100,-0.106252459916102
2024-05-02,90.71699523925781,90.75625582365275,89.24447616701065,89.65677970973123,7333300,-0.08577365596412068
2024-05-03,90.46176147460938,91.93428062778385,90.18689243102263,91.38453505099064,5736700,-0.08834584688505709
2024-05-06,91.64958953857422,91.6594084296843,90.7857143613724,91.10966287181091,6696300,-0.07637517143005867
2024-05-07,92.0618896484375,92.59199740427496,91.50233270999003,92.35639645377582,7113500,-0.07222009970296095
2024-05-08,91.87537384033203,91.92446080745638,91.03113642482633,91.41399080161344,5372900,-0.07409976585481526
2024-05-09,91.67903900146484,92.25823374481281,91.30600352395935,91.92445885262833,6429800,-0.07607838608436557
2024-05-10,89.27393341064453,91.43362524909085,89.21502754949492,91.3649079857663,10548400,-0.10031652234005561
2024-05-13,91.02132415771484,91.0704036387914,89.48008764705138,89.59788439333127,8792100,-0.0827066946547037
2024-05-14,91.09003448486328,92.61163309550437,90.90351299796666,91.2863673734558,7811000,-0.08201424677301683
2024-05-15,89.99054718017578,90.92314708715561,89.18557038625448,90.5991910934799,15614400,-0.09309464307833137
2024-05-16,90.08871459960938,91.13911125052798,89.85311364238429,90.0101859402806,12711700,-0.09210533296355627
2024-05-17,90.49120330810547,90.5991886364021,89.66658875471467,90.32431961514487,12019600,-0.08804913842675932
2024-05-20,90.08871459960938,91.00167673467838,89.16594106313637,90.55992400367893,9701500,-0.09210533296355627
2024-05-21,91.1194839477539,91.14893313217085,89.77458043896277,89.89238466625021,7809700,-0.08171746142732372
2024-05-22,90.80534362792969,91.0605823665719,89.97091764386718,90.26541696726723,7611900,-0.08488329992704158
2024-05-23,89.72549438476562,90.8838763211827,89.4800745464537,90.75625321190428,7729000,-0.09576578807696401
