Date,Close,High,Low,Open,Volume,Normalized_Price
2024-03-11,112.91053771972656,113.52391584282283,109.99206098518337,110.41746681051814,20438300,0.0
2024-03-12,126.17726135253906,127.98770242984027,123.2686722529348,124.91093910581709,48536100,0.11749765700119119
2024-03-13,124.1788330078125,127.42379300608017,123.49621069400929,126.63233787520991,15870300,0.09979843791070042
2024-03-14,124.18873596191406,126.4344856947784,123.60504361636072,125.87057633217773,10965900,0.0998861441097989
2024-03-15,124.1986312866211,124.66361063892846,122.23978386682907,122.7146584845555,17841600,0.09997378273863622
2024-03-18,126.43447875976562,127.57218514010138,125.52430308847121,125.84088363348106,12231400,0.11977572078886922
2024-03-19,127.80962371826172,127.82941424761904,125.13846834567903,126.38500751955095,10221000,0.13195478738679456
2024-03-20,127.85909271240234,129.29359663036917,126.89945582956746,128.591176246616,8373300,0.1323929129607193
2024-03-21,127.63155364990234,131.35138861276715,127.57219715083579,129.12542932325596,17842400,0.13037769748929184
2024-03-22,126.4245834350586,127.82941667900819,126.18714991338248,127.6315415731729,6655800,0.11968808216003213
2024-03-25,124.73285675048828,126.30586422643728,124.70317850345161,126.30586422643728,7446100,0.10470518757166669
2024-03-26,125.11869812011719,125.58367748503882,124.49542469570045,125.39570517635744,7063900,0.10812241839370618
2024-03-27,123.93150329589844,126.45425990228624,123.14005571882367,125.96949760088884,8115900,0.09760794518159854
2024-03-28,124.26787567138672,124.82188973594738,123.86225283992228,124.05022513234488,6587400,0.10058705042971305
2024-04-01,124.13926696777344,124.9208192854844,123.22909130347148,124.19862346079566,4133600,0.09944801853587415
2024-04-02,123.01144409179688,123.59514396451048,122.11117121582006,123.17963340636733,4862400,0.08945937709678975
2024-04-03,124.89115142822266,125.05934075223587,122.73444394379217,122.93231151678532,7430000,0.10610713535201732
2024-04-04,122.86304473876953,126.62243759171045,122.70475069971927,126.23660530636948,7588300,0.08814506794527621
2024-04-05,123.56546020507812,124.65370532933053,122.81357859921039,123.09058562561552,4898100,0.09436605918749463
2024-04-08,123.0213394165039,123.78311632134472,122.43764709138303,123.66439578415667,6119200,0.08954701572562684
2024-04-09,122.3067398071289,123.81534833481643,120.33164382857736,123.41834369945647,5564900,0.08321811477619723
2024-04-10,120.83782958984375,122.15786683514285,120.41105091550772,120.4408249391675,4509900,0.0702086096675476
2024-04-11,122.31665802001953,122.89231435602923,120.45074609928828,120.80804950976096,7315200,0.08330595611581804
2024-04-12,120.2026138305664,120.92714024533915,119.51778106210374,120.82789098509765,6189600,0.06458277728639183
2024-04-15,118.9818344116211,121.55243359598317,118.54513612112912,121.26460542029885,5101500,0.053770859784275205
2024-04-16,119.71630096435547,120.53015710778884,118.85281639896003,119.1902654371532,7000000,0.06027571369399176
2024-04-17,117.78089141845703,120.13313748286853,117.72134337730813,120.07358944171965,5366600,0.043134624961400414
2024-04-18,115.13089752197266,117.87022099703107,114.8331421719019,117.87022099703107,6662400,0.019664770419901778
2024-04-19,114.01929473876953,115.89513389803629,113.6024432749844,115.25000987789754,8250300,0.009819783356228351
2024-04-22,113.67191314697266,115.46834977903079,113.48333424845312,115.16067479490592,7125500,0.0067431742211345735
2024-04-23,114.22771453857422,114.99194975472561,113.89026553462509,114.30711697676223,5494800,0.011665667752971176
2024-04-24,114.47584533691406,114.86293034306823,113.02678486619492,114.51554655734611,5791800,0.013863255359504167
2024-04-25,114.02922058105469,114.128469846647,111.93502851645262,112.7786586323376,6796600,0.009907692266110546
2024-04-26,116.33184051513672,118.31685615243396,115.27978465048398,116.16311600330255,8355100,0.03030100524277657
2024-04-29,115.61723327636719,116.43108938196961,114.42622692698004,116.11348718398412,4994100,0.023972036723085566
2024-04-30,112.89776611328125,114.65450164761272,112.83821806635831,114.22772297611931,6234700,-0.00011311261732727118
2024-05-01,113.77117156982422,115.88521812634019,112.7985181219745,113.05657228195325,5583600,0.007622263319956746
2024-05-02,114.09869384765625,114.942323948927,113.40394142831175,114.36667518957017,5001000,0.010522987065024969
2024-05-03,114.93241119384766,115.33933547172325,114.20787713701796,115.11106290839237,4485000,0.017906862503302534
2024-05-06,117.453369140625,117.47322353702903,115.30955623523697,115.45843391933295,6052400,0.04023390121633219
2024-05-07,117.04644775390625,118.23745411143877,116.41124335359108,117.11592299855842,6437700,0.03662997376246757
2024-05-08,116.510498046875,117.09608162669812,116.23259705532534,116.82810026182233,4636000,0.03188329805039536
2024-05-09,115.76611328125,116.84795075907961,115.62716279011354,116.5104941575812,3236200,0.02529060280105755
2024-05-10,115.79588317871094,116.74868975779644,115.04158270291423,116.27229025437047,4122500,0.02555426196044297
2024-05-13,115.49813842773438,116.31199454209533,115.32940634243116,116.25243892342147,4140000,0.022917264945021554
2024-05-14,119.96442413330078,121.63183759052338,115.2599315672808,115.62716219037027,17811200,0.06247323373026359
2024-05-15,120.71871948242188,121.17527215605983,118.77340512735138,119.26965902116223,6604600,0.06915370274896104
2024-05-16,121.24475860595703,121.53257920943192,120.30187163610469,121.02640567457578,5159300,0.07381260469167361
2024-05-17,122.57470703125,122.65410946852523,121.1653478446639,122.25710485438225,6179400,0.08559138506197206
2024-05-20,123.58706665039062,123.74587153142592,122.31665789104225,122.87246740243229,5989000,0.09455741816734586
2024-05-21,123.69624328613281,124.42077730546157,122.991563663078,123.52751877897184,5549500,0.09552434860578907
2024-05-22,123.66647338867188,124.22228291937789,122.37621776047077,123.69624741184235,5705000,0.09526068944640365
