Date,Close,High,Low,Open,Volume,Normalized_Price
2024-03-11,560.4199829101562,562.6900024414062,551.02001953125,552.4500122070312,2857800,0.0
2024-03-12,579.1400146484375,579.7899780273438,562.5999755859375,568.5999755859375,3469200,0.033403576441139116
2024-03-13,573.5499877929688,585.3499755859375,573.4099731445312,579.0599975585938,3466000,0.023428866355961864
2024-03-14,570.4500122070312,579.5399780273438,568.760009765625,578.0,5908100,0.01789734413964128
2024-03-15,492.4599914550781,503.1300048828125,485.0,499.6400146484375,19570500,-0.12126618166285685
2024-03-18,513.8599853515625,515.72998046875,495.54998779296875,495.54998779296875,7052700,-0.08308054490993766
2024-03-19,521.1900024414062,522.6799926757812,508.989990234375,509.8900146484375,7081800,-0.07000103790916956
2024-03-20,519.1400146484375,523.8699951171875,512.5,523.2899780273438,4239600,-0.07365898704639262
2024-03-21,511.25,519.72998046875,506.20001220703125,517.5999755859375,5206600,-0.08773774028332415
2024-03-22,499.5199890136719,511.5899963378906,496.6700134277344,509.07000732421875,5410300,-0.10866849104887744
2024-03-25,507.2300109863281,510.6300048828125,496.69000244140625,496.7900085449219,4277000,-0.0949109124332479
2024-03-26,507.6000061035156,512.7899780273438,503.5899963378906,508.05999755859375,2813300,-0.09425070200451513
2024-03-27,504.3999938964844,516.8599853515625,499.70001220703125,515.469970703125,4228400,-0.09996072717245119
2024-03-28,504.6000061035156,509.0,500.260009765625,508.1199951171875,3897000,-0.09960383017889174
2024-04-01,502.0899963378906,506.9200134277344,499.30999755859375,504.989990234375,2056000,-0.10408263151033426
2024-04-02,499.2099914550781,500.75,491.3399963378906,494.3999938964844,3083300,-0.10922164327050954
2024-04-03,497.010009765625,498.8599853515625,494.7099914550781,497.3599853515625,2604400,-0.1131472379254842
2024-04-04,487.1099853515625,504.1099853515625,486.70001220703125,503.55999755859375,3403300,-0.1308126044647956
2024-04-05,485.1199951171875,490.0899963378906,481.2799987792969,488.8399963378906,4971800,-0.13436349539491788
2024-04-08,484.2799987792969,486.9800109863281,477.2300109863281,484.7799987792969,3439200,-0.13586236474916302
2024-04-09,492.54998779296875,493.30999755859375,483.30999755859375,486.0,2548600,-0.1211055943522058
2024-04-10,487.2200012207031,491.7699890136719,480.2799987792969,489.3900146484375,2487900,-0.1306162947818872
2024-04-11,484.2799987792969,488.6700134277344,479.739990234375,487.3599853515625,2978500,-0.13586236474916302
2024-04-12,474.0899963378906,478.7799987792969,468.6000061035156,477.95001220703125,5620000,-0.15404516113784905
2024-04-15,470.1000061035156,478.5199890136719,468.3500061035156,477.0199890136719,3353200,-0.1611648041842224
2024-04-16,476.2200012207031,478.9800109863281,468.489990234375,470.0,2660100,-0.15024443142126798
2024-04-17,474.45001220703125,481.0199890136719,472.69000244140625,477.30999755859375,2034800,-0.1534027574404092
2024-04-18,473.17999267578125,477.6099853515625,471.8299865722656,476.760009765625,2389700,-0.15566894988532354
2024-04-19,465.0199890136719,476.5799865722656,463.0899963378906,476.5400085449219,3280600,-0.1702294650542081
2024-04-22,466.8900146484375,471.5,462.2799987792969,470.2200012207031,2604300,-0.1668926360834514
2024-04-23,472.8999938964844,474.80999755859375,467.8299865722656,469.7200012207031,2205800,-0.15616857300340525
2024-04-24,477.1199951171875,478.57000732421875,471.7300109863281,472.94000244140625,2338000,-0.14863850385992217
2024-04-25,473.44000244140625,474.5,465.7799987792969,468.4100036621094,2250900,-0.15520499468466353
2024-04-26,477.55999755859375,482.7900085449219,471.69000244140625,472.30999755859375,2460300,-0.14785337403796006
2024-04-29,473.07000732421875,481.67999267578125,471.07000732421875,478.0400085449219,2954700,-0.1558652051133962
2024-04-30,462.8299865722656,475.4200134277344,462.4599914550781,472.0,3222600,-0.17413725297788996
2024-05-01,469.3900146484375,477.760009765625,460.3599853515625,461.1199951171875,2490200,-0.16243169593813755
2024-05-02,476.57000732421875,477.1600036621094,468.29998779296875,474.29998779296875,2516400,-0.1496198889099568
2024-05-03,486.17999267578125,487.489990234375,477.57000732421875,482.2699890136719,2833200,-0.13247206112969168
2024-05-06,493.5899963378906,495.44000244140625,488.0,490.1000061035156,2104000,-0.1192498280044012
2024-05-07,492.2699890136719,496.760009765625,489.1400146484375,492.510009765625,2518300,-0.12160521747028752
2024-05-08,488.1000061035156,495.80999755859375,486.9200134277344,489.9700012207031,2165000,-0.12904603513796298
2024-05-09,482.6499938964844,490.44000244140625,481.6499938964844,489.4100036621094,2301600,-0.13877090643668144
2024-05-10,482.2900085449219,489.4800109863281,480.29998779296875,483.5,2741100,-0.13941325567928542
2024-05-13,483.1099853515625,490.1600036621094,481.7099914550781,486.239990234375,2458200,-0.13795010869729762
2024-05-14,475.95001220703125,481.79998779296875,466.4800109863281,480.4100036621094,4287800,-0.15072619335322102
2024-05-15,485.3500061035156,489.6099853515625,476.6099853515625,480.760009765625,3491600,-0.13395306929780815
2024-05-16,482.8800048828125,486.2300109863281,481.3900146484375,484.70001220703125,2562900,-0.1383604803395716
2024-05-17,483.42999267578125,485.8800048828125,481.5199890136719,483.32000732421875,2260900,-0.13737909528953696
2024-05-20,484.69000244140625,485.3699951171875,478.32000732421875,483.0,1881100,-0.1351307640307513
2024-05-21,481.8500061035156,487.5,477.1199951171875,481.19000244140625,1915800,-0.14019838550124752
2024-05-22,483.92999267578125,485.6700134277344,479.1400146484375,483.9700012207031,1875800,-0.1364869072604742
2024-05-23,483.30999755859375,491.67999267578125,478.69000244140625,488.3800048828125,2219900,-0.13759321170373828
