Date,Close,High,Low,Open,Volume,Normalized_Price
2024-03-11,3060.280029296875,3069.0,3014.719970703125,3069.0,146700,0.0
2024-03-12,3059.510009765625,3075.199951171875,3036.419921875,3065.35009765625,125900,-0.00025161734347134423
2024-03-13,3089.239990234375,3105.5400390625,3042.570068359375,3059.510009765625,172100,0.009463173520154466
2024-03-14,3119.0400390625,3119.0400390625,3079.449951171875,3110.5400390625,109000,0.019200860445155232
2024-03-15,3124.330078125,3133.070068359375,3101.89990234375,3101.89990234375,290900,0.020929473190347547
2024-03-18,3101.969970703125,3147.35009765625,3094.840087890625,3131.0,130000,0.013622917186381978
2024-03-19,3153.81005859375,3161.43994140625,3130.93994140625,3134.949951171875,121600,0.03056257218342351
2024-03-20,3187.3798828125,3192.199951171875,3154.75,3160.0,220900,0.04153209912127798
2024-03-21,3210.39990234375,3236.1298828125,3160.14990234375,3185.10009765625,123500,0.04905429294369723
2024-03-22,3239.320068359375,3256.3701171875,3180.27001953125,3207.300048828125,102000,0.05850446277742627
2024-03-25,3170.820068359375,3237.429931640625,3168.56005859375,3237.429931640625,143900,0.036120890246732484
2024-03-26,3191.47998046875,3206.3701171875,3166.580078125,3166.580078125,133800,0.04287187770918455
2024-03-27,3192.7900390625,3212.52001953125,3171.110107421875,3208.8798828125,102100,0.043299962257398406
2024-03-28,3151.64990234375,3198.590087890625,3151.550048828125,3198.590087890625,173100,0.029856703364452564
2024-04-01,3168.60009765625,3182.139892578125,3139.139892578125,3139.139892578125,105600,0.03539547600951476
2024-04-02,3170.0400390625,3198.489990234375,3155.06005859375,3179.3701171875,100300,0.035866002037350686
2024-04-03,3146.6298828125,3189.02001953125,3145.830078125,3171.1298828125,100000,0.02821632422163156
2024-04-04,3085.0400390625,3161.489990234375,3084.030029296875,3161.489990234375,117400,0.008090766050358411
2024-04-05,3104.93994140625,3121.070068359375,3094.8798828125,3097.070068359375,84700,0.014593407035249584
2024-04-08,3076.090087890625,3113.4599609375,3064.949951171875,3089.25,148300,0.005166213040112666
2024-04-09,3043.6201171875,3078.10009765625,3016.47998046875,3078.10009765625,225900,-0.005443917533652254
2024-04-10,3025.75,3040.699951171875,3000.2900390625,3023.1298828125,90600,-0.011283290733628881
2024-04-11,3006.760009765625,3031.7900390625,2980.679931640625,3025.75,116500,-0.01748860202951641
2024-04-12,2962.320068359375,3006.72998046875,2955.260009765625,2994.75,147800,-0.03201012979194817
2024-04-15,2903.510009765625,3007.56005859375,2900.0,3007.56005859375,170400,-0.051227344566656896
2024-04-16,2910.27001953125,2926.300048828125,2877.199951171875,2910.300048828125,177200,-0.04901839319589685
2024-04-17,2938.260009765625,2949.4599609375,2900.0,2933.35009765625,119900,-0.039872174560210194
2024-04-18,2973.169921875,3005.0,2952.27001953125,2964.06005859375,132200,-0.028464750476409617
2024-04-19,2985.5400390625,2999.860107421875,2971.7099609375,2987.219970703125,114400,-0.02442259842853245
2024-04-22,2961.659912109375,3004.9599609375,2951.409912109375,3004.9599609375,167600,-0.032225847387619244
2024-04-23,2961.0400390625,2990.43994140625,2957.489990234375,2990.43994140625,84500,-0.03242840174243011
2024-04-24,2988.510009765625,2994.260009765625,2944.06005859375,2945.860107421875,128300,-0.023452108579664732
2024-04-25,2945.25,2952.550048828125,2851.419921875,2901.840087890625,236100,-0.03758807305072143
2024-04-26,2945.97998046875,2962.739990234375,2933.5,2934.56005859375,115800,-0.0373495391708929
2024-04-29,2998.780029296875,2998.780029296875,2943.610107421875,2944.97998046875,135600,-0.02009620015529434
2024-04-30,2956.39990234375,3005.18994140625,2943.070068359375,2997.889892578125,125000,-0.03394464753507942
2024-05-01,2946.81005859375,2970.85009765625,2927.580078125,2952.860107421875,95200,-0.0370782966319575
2024-05-02,2962.090087890625,2972.5400390625,2946.840087890625,2955.0,89800,-0.03208527993067678
2024-05-03,2952.199951171875,2987.110107421875,2949.820068359375,2966.5,102100,-0.035317055004875586
2024-05-06,2967.699951171875,2976.510009765625,2956.300048828125,2967.469970703125,117500,-0.03025215903077705
2024-05-07,2990.64990234375,3008.330078125,2973.239990234375,2986.7099609375,113400,-0.022752861269732638
2024-05-08,2962.52001953125,3004.909912109375,2957.679931640625,2991.1201171875,81300,-0.031944792250951703
2024-05-09,2987.050048828125,2990.7900390625,2970.02001953125,2977.419921875,77900,-0.0239291763393219
2024-05-10,2979.320068359375,3005.60009765625,2970.969970703125,2997.050048828125,105800,-0.02645508259454976
2024-05-13,2937.919921875,3003.929931640625,2919.5,3003.929931640625,162400,-0.03998330422395635
2024-05-14,2921.429931640625,2950.68994140625,2912.27001953125,2948.219970703125,214000,-0.045371696814344165
2024-05-15,2930.169921875,2938.719970703125,2911.219970703125,2921.429931640625,224200,-0.042515752211005675
2024-05-16,2900.989990234375,2942.929931640625,2890.800048828125,2932.60009765625,188300,-0.05205080500397807
2024-05-17,2917.5,2933.85009765625,2890.110107421875,2933.85009765625,191000,-0.04665587068176891
2024-05-20,2924.0400390625,2941.830078125,2905.030029296875,2917.5,246800,-0.04451879858382679
2024-05-21,2820.830078125,2895.0,2796.85009765625,2877.14990234375,293000,-0.07824445765732446
2024-05-22,2772.639892578125,2825.699951171875,2760.0400390625,2807.02001953125,236200,-0.09399144325522324
2024-05-23,2777.5400390625,2789.1298828125,2750.699951171875,2766.72998046875,141800,-0.0923902347261133
2024-05-24,2792.89990234375,2797.090087890625,2776.699951171875,2790.85009765625,93900,-0.08737113087476434
2024-05-28,2800.0,2803.25,2776.719970703125,2792.89990234375,125500,-0.08505104984025813
2024-05-29,2739.10009765625,2787.949951171875,2739.10009765625,2768.699951171875,182200,-0.10495115759534557
2024-05-30,2772.56005859375,2783.659912109375,2745.659912109375,2745.659912109375,112300,-0.09401753040529137
2024-05-31,2769.93994140625,2790.3798828125,2741.139892578125,2768.18994140625,161900,-0.09487369950171953
2024-06-03,2772.6201171875,2794.340087890625,2728.969970703125,2772.179931640625,157700,-0.0939979052098272
2024-06-04,2790.97998046875,2801.889892578125,2762.199951171875,2764.18994140625,143600,-0.08799849891187861
2024-06-05,2776.280029296875,2803.5,2750.530029296875,2801.719970703125,196700,-0.09280196494477377
2024-06-06,2764.68994140625,2785.050048828125,2753.610107421875,2785.0,151900,-0.09658922878326903
2024-06-07,2800.699951171875,2810.64990234375,2760.0,2761.75,110700,-0.08482232855816163
2024-06-10,2780.949951171875,2800.0,2765.820068359375,2800.0,164600,-0.09127598633160983
2024-06-11,2811.030029296875,2818.699951171875,2769.0,2778.3798828125,158000,-0.08144679493832707
2024-06-12,2817.929931640625,2823.25,2804.139892578125,2808.77001953125,172200,-0.07919213122203461
2024-06-13,2813.39990234375,2830.090087890625,2798.610107421875,2822.60009765625,93900,-0.08067239748966626
2024-06-14,2835.820068359375,2838.320068359375,2792.139892578125,2803.27001953125,114600,-0.07334621629023652
2024-06-17,2938.830078125,2943.820068359375,2835.0,2836.0,187200,-0.03968589475773532
2024-06-18,2968.75,2986.52001953125,2943.780029296875,2943.780029296875,120800,-0.029909037219023604
2024-06-20,3008.22998046875,3029.8798828125,2979.469970703125,2979.469970703125,287400,-0.017008263403948676
2024-06-21,2990.35009765625,3054.5,2984.81005859375,3020.81005859375,192100,-0.022850827692618703
2024-06-24,2985.43994140625,2992.570068359375,2962.3701171875,2981.550048828125,120700,-0.024455307087639322
2024-06-25,2936.409912109375,2986.0,2925.409912109375,2982.47998046875,125600,-0.0404767263131669
2024-06-26,2929.699951171875,2936.639892578125,2893.300048828125,2926.679931640625,142200,-0.042669323354373456
2024-06-27,2955.39990234375,2955.409912109375,2924.5,2951.0,106500,-0.03427141501727937
2024-06-28,2964.10009765625,2989.14990234375,2939.7900390625,2948.419921875,188400,-0.03142847410036631
2024-07-01,2832.7900390625,2956.35009765625,2806.510009765625,2956.35009765625,168700,-0.0743363313345683
2024-07-02,2870.0,2870.0,2811.340087890625,2833.739990234375,129100,-0.062177326086264584
2024-07-03,2844.8798828125,2870.0,2818.0,2869.590087890625,88700,-0.0703857635321905
2024-07-05,2815.0,2841.8701171875,2801.489990234375,2841.8701171875,110300,-0.08014953760725951
2024-07-08,2836.39990234375,2863.47998046875,2811.760009765625,2839.590087890625,99900,-0.07315674539906836
2024-07-09,2817.06005859375,2836.64990234375,2805.0,2836.39990234375,85500,-0.07947637744739555
2024-07-10,2856.35009765625,2859.510009765625,2802.7900390625,2829.43994140625,70700,-0.0666376703074063
2024-07-11,2881.89990234375,2885.14990234375,2836.81005859375,2838.7099609375,120600,-0.058288824958972585
2024-07-12,2920.830078125,2955.590087890625,2898.1298828125,2917.43994140625,110900,-0.04556770943733368
2024-07-15,2941.4599609375,2960.239990234375,2912.5,2912.5,115600,-0.03882653457261387
2024-07-16,2985.330078125,3007.64990234375,2954.68994140625,2954.68994140625,118100,-0.024491206835439594
2024-07-17,2984.110107421875,2996.469970703125,2957.510009765625,2996.0,109700,-0.024889853590457478
2024-07-18,2926.35009765625,2990.0,2921.27001953125,2983.590087890625,94100,-0.04376394655341276
2024-07-19,2950.39990234375,2973.7099609375,2931.909912109375,2949.340087890625,90300,-0.03590525242827891
2024-07-22,2957.72998046875,2976.139892578125,2940.679931640625,2955.830078125,91200,-0.03351002125504399
2024-07-23,2921.530029296875,2967.820068359375,2914.25,2940.0,86700,-0.04533898815523718
2024-07-24,2941.72998046875,2950.72998046875,2894.02001953125,2918.949951171875,126900,-0.038738300970242556
2024-07-25,3030.969970703125,3048.89990234375,2921.8701171875,2930.0,186200,-0.00957757404981141
2024-07-26,3090.31005859375,3115.179931640625,3028.340087890625,3028.340087890625,182600,0.009812837063729374
2024-07-29,3072.659912109375,3102.580078125,3028.5400390625,3088.0,103400,0.004045343136570567
2024-07-30,3108.39990234375,3116.679931640625,3046.739990234375,3074.89990234375,103300,0.015724009759306545
2024-07-31,3133.68994140625,3145.590087890625,3098.090087890625,3100.0,127000,0.023987972148497017
2024-08-01,3148.360107421875,3158.679931640625,3119.889892578125,3135.070068359375,100000,0.02878170536087743
2024-08-02,3177.669921875,3178.800048828125,3119.27001953125,3145.989990234375,140200,0.038359199633471563
2024-08-05,3112.429931640625,3192.169921875,3104.300048828125,3173.929931640625,181200,0.01704089228583827
2024-08-06,3119.590087890625,3190.5,3112.8798828125,3112.8798828125,114000,0.019380598515808645
2024-08-07,3084.340087890625,3163.8798828125,3083.320068359375,3115.679931640625,100900,0.007862044768262022
2024-08-08,3157.02001953125,3168.9599609375,3084.18994140625,3084.340087890625,124200,0.03161148303693029
2024-08-09,3120.25,3173.27001953125,3109.360107421875,3173.27001953125,73500,0.01959623633426233
2024-08-12,3148.60009765625,3164.449951171875,3101.469970703125,3162.110107421875,125600,0.028860126365516603
2024-08-13,3155.909912109375,3168.8798828125,3122.909912109375,3138.1298828125,120700,0.031248736029712898
2024-08-14,3196.419921875,3225.580078125,3153.860107421875,3153.860107421875,111600,0.04448608992471992
2024-08-15,3168.93994140625,3207.72998046875,3153.0400390625,3207.72998046875,109500,0.03550652589604364
2024-08-16,3212.8701171875,3227.39990234375,3172.360107421875,3176.360107421875,86300,0.04986147882868219
2024-08-19,3172.179931640625,3205.909912109375,3156.02001953125,3194.760009765625,128800,0.03656524934728278
2024-08-20,3186.81005859375,3208.760009765625,3172.2099609375,3176.989990234375,75500,0.04134589909602049
2024-08-21,3202.219970703125,3213.239990234375,3193.760009765625,3198.949951171875,79100,0.04638135727692272
2024-08-22,3170.889892578125,3189.47998046875,3160.080078125,3180.0,87100,0.03614370653089005
2024-08-23,3125.669921875,3192.68994140625,3108.2900390625,3192.68994140625,120900,0.02136729055907627
2024-08-26,3157.10009765625,3178.14990234375,3136.760009765625,3136.760009765625,84000,0.03163764996421592
2024-08-27,3181.85009765625,3187.27001953125,3148.179931640625,3148.179931640625,59800,0.03972514514866354
2024-08-28,3196.699951171875,3211.330078125,3179.52001953125,3190.199951171875,60600,0.044577594393001796
2024-08-29,3204.72998046875,3231.85009765625,3176.780029296875,3217.239990234375,93200,0.04720154684833311
2024-08-30,3181.47998046875,3234.02001953125,3149.739990234375,3210.8701171875,129700,0.03960420288718547
2024-09-03,3139.669921875,3185.72998046875,3128.7099609375,3185.72998046875,133600,0.025942035309875155
2024-09-04,3166.7099609375,3169.72998046875,3117.2900390625,3141.159912109375,97000,0.03477784079291535
2024-09-05,3141.169921875,3166.429931640625,3110.52001953125,3166.429931640625,86600,0.026432186533174917
2024-09-06,3092.56005859375,3159.68994140625,3084.580078125,3143.22998046875,107600,0.010548063898679017
2024-09-09,3120.5,3151.02001953125,3081.60009765625,3095.110107421875,105300,0.01967792820481229
2024-09-10,3132.27001953125,3134.8701171875,3081.159912109375,3109.580078125,97200,0.023523987852482664
2024-09-11,3119.31005859375,3123.14990234375,3046.489990234375,3123.14990234375,97300,0.019289094047526545
2024-09-12,3104.760009765625,3126.030029296875,3083.68994140625,3114.830078125,98400,0.014534611226074468
2024-09-13,3123.360107421875,3140.300048828125,3098.389892578125,3122.27001953125,95200,0.020612518305879624
2024-09-16,3101.0400390625,3157.6201171875,3086.64990234375,3145.219970703125,117900,0.01331904576555698
2024-09-17,3078.31005859375,3142.090087890625,3070.3701171875,3106.090087890625,145900,0.005891627277330391
2024-09-18,3074.7099609375,3103.510009765625,3060.699951171875,3097.1201171875,124200,0.004715232430523741
2024-09-19,3040.090087890625,3088.010009765625,3025.010009765625,3088.010009765625,207300,-0.0065974163190839485
2024-09-20,3020.659912109375,3056.56005859375,3005.10009765625,3038.260009765625,281300,-0.012946565937824617
2024-09-23,3048.820068359375,3064.800048828125,3013.050048828125,3042.64990234375,203300,-0.0037447425816561353
2024-09-24,3043.969970703125,3097.81005859375,2898.570068359375,2919.8798828125,315600,-0.005329596781212698
2024-09-25,3108.969970703125,3119.97998046875,3035.510009765625,3077.889892578125,138200,0.01591028956178131
2024-09-26,3189.090087890625,3198.43994140625,3095.919921875,3095.919921875,126300,0.04209093852870227
